Date,GC=F,PL=F,SI=F
2022-05-11,1852.5999755859375,995.7000122070312,21.549999237060547
2022-05-12,1823.800048828125,936.9000244140625,20.756999969482422
2022-05-13,1807.4000244140625,936.4000244140625,20.983999252319336
2022-05-16,1813.5,929.0,21.53499984741211
2022-05-17,1818.199951171875,947.0999755859375,21.73699951171875
2022-05-18,1815.9000244140625,927.9000244140625,21.533000946044922
2022-05-19,1841.199951171875,957.5,21.898000717163086
2022-05-20,1841.800048828125,946.2000122070312,21.66900062561035
2022-05-23,1847.800048828125,955.5,21.722999572753906
2022-05-24,1865.0999755859375,946.7999877929688,22.062999725341797
2022-05-25,1846.199951171875,933.4000244140625,21.860000610351562
2022-05-26,1847.4000244140625,941.5,21.94099998474121
2022-05-27,1851.300048828125,945.5,22.059999465942383
2022-05-30,1851.300048828125,945.5,22.059999465942383
2022-05-31,1842.699951171875,969.2999877929688,21.650999069213867
2022-06-01,1843.300048828125,997.2000122070312,21.884000778198242
2022-06-02,1866.5,1029.199951171875,22.253999710083008
2022-06-03,1845.4000244140625,1017.2000122070312,21.889999389648438
2022-06-06,1839.199951171875,1030.800048828125,22.073999404907227
2022-06-07,1847.5,1013.7000122070312,22.159000396728516
2022-06-08,1851.9000244140625,1012.4000244140625,22.073999404907227
2022-06-09,1848.800048828125,976.7000122070312,21.797000885009766
2022-06-10,1871.5,971.7999877929688,21.913000106811523
2022-06-13,1828.0,933.0999755859375,21.236000061035156
2022-06-14,1809.5,911.5,20.93600082397461
2022-06-15,1815.300048828125,925.4000244140625,21.402000427246094
2022-06-16,1845.699951171875,951.9000244140625,21.867000579833984
2022-06-17,1835.5999755859375,931.0,21.572999954223633
2022-06-20,1835.5999755859375,931.0,21.572999954223633
2022-06-21,1834.5999755859375,940.0,21.753999710083008
2022-06-22,1834.300048828125,927.4000244140625,21.406999588012695
2022-06-23,1825.699951171875,904.9000244140625,21.031999588012695
2022-06-24,1826.5,904.5,21.115999221801758
2022-06-27,1820.9000244140625,904.9000244140625,21.159000396728516
2022-06-28,1817.5,910.5999755859375,20.797000885009766
2022-06-29,1813.699951171875,910.7999877929688,20.667999267578125
2022-06-30,1804.0999755859375,898.4000244140625,20.281999588012695
2022-07-01,1798.9000244140625,875.4000244140625,19.597000122070312
2022-07-04,1798.9000244140625,875.4000244140625,19.597000122070312
2022-07-05,1761.800048828125,856.7999877929688,19.052000045776367
2022-07-06,1734.9000244140625,847.7999877929688,19.084999084472656
2022-07-07,1737.9000244140625,876.4000244140625,19.121999740600586
2022-07-08,1740.5999755859375,894.0,19.16699981689453
2022-07-11,1730.0,872.2000122070312,19.066999435424805
2022-07-12,1723.300048828125,839.7000122070312,18.89900016784668
2022-07-13,1734.199951171875,849.9000244140625,19.13800048828125
2022-07-14,1704.5,830.5999755859375,18.16900062561035
2022-07-15,1702.4000244140625,844.2000122070312,18.54800033569336
2022-07-18,1709.199951171875,864.7999877929688,18.791000366210938
2022-07-19,1710.0,867.5999755859375,18.670000076293945
2022-07-20,1699.5,851.5,18.638999938964844
2022-07-21,1712.699951171875,857.0999755859375,18.687000274658203
2022-07-22,1727.0999755859375,861.2000122070312,18.584999084472656
2022-07-25,1719.0,864.2999877929688,18.29400062561035
2022-07-26,1717.699951171875,859.0999755859375,18.48699951171875
2022-07-27,1719.0999755859375,871.7999877929688,18.55299949645996
2022-07-28,1750.300048828125,871.9000244140625,19.82699966430664
2022-07-29,1762.9000244140625,884.9000244140625,20.1560001373291
2022-08-01,1769.0,896.7000122070312,20.32200050354004
2022-08-02,1771.0999755859375,900.0999755859375,20.104999542236328
2022-08-03,1758.0,885.5999755859375,19.864999771118164
2022-08-04,1788.5,922.4000244140625,20.099000930786133
2022-08-05,1772.9000244140625,921.9000244140625,19.819000244140625
2022-08-08,1786.800048828125,937.2999877929688,20.591999053955078
2022-08-09,1794.0,931.9000244140625,20.45800018310547
2022-08-10,1795.5999755859375,945.0,20.718000411987305
2022-08-11,1789.699951171875,958.2999877929688,20.326000213623047
2022-08-12,1798.5999755859375,958.2999877929688,20.677000045776367
2022-08-15,1781.4000244140625,932.5,20.250999450683594
2022-08-16,1773.199951171875,929.9000244140625,20.065000534057617
2022-08-17,1760.300048828125,918.0,19.711000442504883
2022-08-18,1755.300048828125,903.5999755859375,19.447999954223633
2022-08-19,1747.5999755859375,886.9000244140625,19.058000564575195
2022-08-22,1734.0,866.9000244140625,18.87299919128418
2022-08-23,1746.800048828125,875.2999877929688,19.011999130249023
2022-08-24,1747.800048828125,866.2999877929688,18.895000457763672
2022-08-25,1757.699951171875,873.2999877929688,19.111000061035156
2022-08-26,1736.0999755859375,854.5999755859375,18.739999771118164
2022-08-29,1736.5999755859375,853.5,18.55500030517578
2022-08-30,1723.199951171875,830.5999755859375,18.159000396728516
2022-08-31,1712.800048828125,826.4000244140625,17.761999130249023
2022-09-01,1696.5999755859375,804.0,17.551000595092773
2022-09-02,1709.800048828125,817.0999755859375,17.775999069213867
2022-09-05,1709.800048828125,817.0999755859375,17.775999069213867
2022-09-06,1700.4000244140625,832.7000122070312,17.795000076293945
2022-09-07,1715.300048828125,846.0,18.136999130249023
2022-09-08,1708.0,865.2000122070312,18.329999923706055
2022-09-09,1716.199951171875,876.0,18.658000946044922
2022-09-12,1728.0999755859375,903.2999877929688,19.7549991607666
2022-09-13,1705.0,882.7999877929688,19.389999389648438
2022-09-14,1696.5,904.5,19.47100067138672
2022-09-15,1665.4000244140625,905.0,19.174999237060547
2022-09-16,1671.699951171875,900.5,19.29599952697754
2022-09-19,1666.199951171875,918.0,19.273000717163086
2022-09-20,1659.699951171875,922.0,19.101999282836914
2022-09-21,1664.5999755859375,915.9000244140625,19.410999298095703
2022-09-22,1670.800048828125,905.7999877929688,19.54800033569336
2022-09-23,1645.300048828125,858.5,18.840999603271484
2022-09-26,1623.300048828125,849.9000244140625,18.4060001373291
2022-09-27,1626.699951171875,847.9000244140625,18.256999969482422
2022-09-28,1660.4000244140625,871.0999755859375,18.79599952697754
2022-09-29,1658.5,871.2999877929688,18.611000061035156
2022-09-30,1662.4000244140625,870.0,18.959999084472656
2022-10-03,1692.9000244140625,911.2999877929688,20.518999099731445
2022-10-04,1721.0999755859375,943.7000122070312,21.03700065612793
2022-10-05,1711.4000244140625,924.5999755859375,20.479000091552734
2022-10-06,1711.699951171875,931.7000122070312,20.594999313354492
2022-10-07,1700.5,929.2000122070312,20.191999435424805
2022-10-10,1667.300048828125,906.2000122070312,19.555999755859375
2022-10-11,1678.699951171875,909.5,19.427000045776367
2022-10-12,1670.300048828125,891.4000244140625,18.878000259399414
2022-10-13,1670.0,906.7999877929688,18.857999801635742
2022-10-14,1641.699951171875,905.2999877929688,18.014999389648438
2022-10-17,1657.0,924.0,18.673999786376953
2022-10-18,1649.0,917.7000122070312,18.570999145507812
2022-10-19,1627.5,891.5,18.336000442504883
2022-10-20,1630.800048828125,930.0999755859375,18.666000366210938
2022-10-21,1651.0,954.5999755859375,19.042999267578125
2022-10-24,1648.699951171875,947.2999877929688,19.173999786376953
2022-10-25,1652.800048828125,939.7000122070312,19.339000701904297
2022-10-26,1664.0,982.5,19.479999542236328
2022-10-27,1660.699951171875,987.4000244140625,19.47800064086914
2022-10-28,1639.5999755859375,958.4000244140625,19.14699935913086
2022-10-31,1635.9000244140625,939.4000244140625,19.125
2022-11-01,1645.0,959.7999877929688,19.67300033569336
2022-11-02,1645.699951171875,960.2000122070312,19.600000381469727
2022-11-03,1627.300048828125,933.4000244140625,19.43600082397461
2022-11-04,1672.5,969.7999877929688,20.790000915527344
2022-11-07,1676.5,998.7000122070312,20.898000717163086
2022-11-08,1712.0999755859375,1023.7999877929688,21.476999282836914
2022-11-09,1710.0999755859375,1006.5999755859375,21.29800033569336
2022-11-10,1750.300048828125,1064.300048828125,21.677000045776367
2022-11-11,1766.0,1047.4000244140625,21.645999908447266
2022-11-14,1773.5999755859375,1042.300048828125,22.091999053955078
2022-11-15,1773.800048828125,1031.699951171875,21.499000549316406
2022-11-16,1773.0,1025.5,21.503999710083008
2022-11-17,1760.800048828125,1000.7999877929688,20.954999923706055
2022-11-18,1751.9000244140625,1002.0,20.97599983215332
2022-11-21,1737.4000244140625,1005.5999755859375,20.849000930786133
2022-11-22,1738.300048828125,1013.4000244140625,21.034000396728516
2022-11-23,1744.9000244140625,1014.5,21.35700035095215
2022-11-24,1744.9000244140625,1014.5,21.35700035095215
2022-11-25,1753.300048828125,1005.5,21.424999237060547
2022-11-28,1740.0999755859375,1017.0,20.90999984741211
2022-11-29,1748.4000244140625,1021.5999755859375,21.20400047302246
2022-11-30,1746.0,1052.300048828125,21.549999237060547
2022-12-01,1801.0999755859375,1067.9000244140625,22.636999130249023
2022-12-02,1795.9000244140625,1039.5999755859375,23.038000106811523
2022-12-05,1767.4000244140625,1020.5,22.198999404907227
2022-12-06,1769.300048828125,1008.4000244140625,22.12299919128418
2022-12-07,1785.5,1024.5,22.709999084472656
2022-12-08,1788.699951171875,1027.5999755859375,23.062999725341797
2022-12-09,1798.0999755859375,1049.199951171875,23.53499984741211
2022-12-12,1780.5,1021.0,23.219999313354492
2022-12-13,1813.9000244140625,1051.9000244140625,23.801000595092773
2022-12-14,1807.5,1051.699951171875,23.945999145507812
2022-12-15,1777.199951171875,1026.199951171875,23.128000259399414
2022-12-16,1790.0,1013.0,23.150999069213867
2022-12-19,1787.699951171875,1000.7000122070312,23.02899932861328
2022-12-20,1815.9000244140625,1026.0,24.0939998626709
2022-12-21,1815.9000244140625,1015.0,24.03499984741211
2022-12-22,1787.0,997.5999755859375,23.47599983215332
2022-12-23,1795.9000244140625,1042.5999755859375,23.763999938964844
2022-12-26,1795.9000244140625,1042.5999755859375,23.763999938964844
2022-12-27,1814.800048828125,1042.699951171875,24.040000915527344
2022-12-28,1807.9000244140625,1029.800048828125,23.663000106811523
2022-12-29,1819.5,1049.699951171875,24.077999114990234
2022-12-30,1819.699951171875,1073.699951171875,23.86199951171875
2023-01-02,1819.699951171875,1073.699951171875,23.86199951171875
2023-01-03,1839.699951171875,1082.0,24.05900001525879
2023-01-04,1852.800048828125,1080.699951171875,23.79199981689453
2023-01-05,1834.800048828125,1059.0999755859375,23.257999420166016
2023-01-06,1864.199951171875,1092.5999755859375,23.82200050354004
2023-01-09,1872.699951171875,1086.300048828125,23.711999893188477
2023-01-10,1871.5999755859375,1076.5999755859375,23.506999969482422
2023-01-11,1874.5999755859375,1073.800048828125,23.32699966430664
2023-01-12,1895.5,1074.5999755859375,23.863000869750977
2023-01-13,1918.4000244140625,1063.699951171875,24.231000900268555
2023-01-16,1918.4000244140625,1063.699951171875,24.231000900268555
2023-01-17,1907.199951171875,1037.5,23.944000244140625
2023-01-18,1904.4000244140625,1034.5,23.530000686645508
2023-01-19,1922.0999755859375,1032.0,23.753999710083008
2023-01-20,1926.4000244140625,1038.0999755859375,23.829999923706055
2023-01-23,1927.0999755859375,1046.699951171875,23.45199966430664
2023-01-24,1933.9000244140625,1057.699951171875,23.64900016784668
2023-01-25,1941.199951171875,1037.0,23.839000701904297
2023-01-26,1929.0999755859375,1013.5999755859375,23.93000030517578
2023-01-27,1928.5999755859375,1007.4000244140625,23.527000427246094
2023-01-30,1922.9000244140625,1011.4000244140625,23.645000457763672
2023-01-31,1929.5,1012.0,23.74799919128418
2023-02-01,1927.800048828125,992.5999755859375,23.520999908447266
2023-02-02,1916.300048828125,1023.5,23.534000396728516
2023-02-03,1862.9000244140625,971.7999877929688,22.333999633789062
2023-02-06,1866.199951171875,966.0999755859375,22.177000045776367
2023-02-07,1871.699951171875,977.7000122070312,22.117000579833984
2023-02-08,1877.4000244140625,978.7000122070312,22.367000579833984
2023-02-09,1866.199951171875,957.9000244140625,22.097000122070312
2023-02-10,1862.800048828125,945.5999755859375,22.034000396728516
2023-02-13,1851.9000244140625,953.2999877929688,21.81800079345703
2023-02-14,1854.0,933.0999755859375,21.841999053955078
2023-02-15,1834.199951171875,911.7000122070312,21.54599952697754
2023-02-16,1842.0,925.0999755859375,21.68400001525879
2023-02-17,1840.4000244140625,915.5,21.694000244140625
2023-02-20,1840.4000244140625,915.5,21.694000244140625
2023-02-21,1833.0,942.7000122070312,21.868999481201172
2023-02-22,1832.0,947.4000244140625,21.660999298095703
2023-02-23,1818.0,939.5999755859375,21.298999786376953
2023-02-24,1808.800048828125,902.0,20.805999755859375
2023-02-27,1817.0,941.5999755859375,20.670000076293945
2023-02-28,1828.9000244140625,955.2000122070312,20.961000442504883
2023-03-01,1837.699951171875,961.5,20.958999633789062
2023-03-02,1833.5,962.9000244140625,20.766000747680664
2023-03-03,1847.699951171875,977.2000122070312,21.093000411987305
2023-03-06,1847.9000244140625,976.0999755859375,20.983999252319336
2023-03-07,1813.9000244140625,933.4000244140625,20.054000854492188
2023-03-08,1812.699951171875,938.0999755859375,20.0049991607666
2023-03-09,1829.300048828125,946.7999877929688,20.024999618530273
2023-03-10,1862.0,959.7000122070312,20.375
2023-03-13,1911.699951171875,1002.5,21.792999267578125
2023-03-14,1906.199951171875,994.9000244140625,21.929000854492188
2023-03-15,1926.5999755859375,967.9000244140625,21.77400016784668
2023-03-16,1919.0,974.7000122070312,21.58799934387207
2023-03-17,1969.800048828125,976.7000122070312,22.35099983215332
2023-03-20,1979.199951171875,994.9000244140625,22.533000946044922
2023-03-21,1938.0,974.7999877929688,22.323999404907227
2023-03-22,1946.800048828125,985.0999755859375,22.674999237060547
2023-03-23,1993.800048828125,991.0,23.143999099731445
2023-03-24,1982.0999755859375,982.0,23.246999740600586
2023-03-27,1952.4000244140625,975.2000122070312,23.054000854492188
2023-03-28,1972.4000244140625,961.5,23.323999404907227
2023-03-29,1966.0999755859375,963.5999755859375,23.375999450683594
2023-03-30,1980.300048828125,985.2000122070312,23.902000427246094
2023-03-31,1969.0,994.0999755859375,24.076000213623047
2023-04-03,1983.9000244140625,986.9000244140625,23.94099998474121
2023-04-04,2022.199951171875,1018.7000122070312,25.02199935913086
2023-04-05,2020.9000244140625,997.5,24.96299934387207
2023-04-06,2011.9000244140625,1006.9000244140625,25.024999618530273
2023-04-07,2011.9000244140625,1006.9000244140625,25.024999618530273
2023-04-10,1989.0999755859375,993.0999755859375,24.84600067138672
2023-04-11,2004.800048828125,995.5999755859375,25.131000518798828
2023-04-12,2010.9000244140625,1018.0,25.40399932861328
2023-04-13,2041.300048828125,1056.0999755859375,25.874000549316406
2023-04-14,2002.199951171875,1044.5999755859375,25.423999786376953
2023-04-17,1994.199951171875,1050.4000244140625,25.05299949645996
2023-04-18,2007.4000244140625,1087.9000244140625,25.24799919128418
2023-04-19,1995.199951171875,1096.699951171875,25.365999221801758
2023-04-20,2007.5999755859375,1098.699951171875,25.368000030517578
2023-04-21,1979.5,1129.800048828125,25.05299949645996
2023-04-24,1989.0999755859375,1088.800048828125,25.305999755859375
2023-04-25,1994.0,1089.300048828125,24.87700080871582
2023-04-26,1985.699951171875,1097.0999755859375,24.871000289916992
2023-04-27,1989.9000244140625,1091.300048828125,24.982999801635742
2023-04-28,1990.0999755859375,1088.199951171875,24.999000549316406
2023-05-01,1983.4000244140625,1062.800048828125,25.009000778198242
2023-05-02,2014.300048828125,1076.4000244140625,25.40399932861328
2023-05-03,2028.5999755859375,1059.9000244140625,25.47599983215332
2023-05-04,2048.0,1048.4000244140625,26.03499984741211
2023-05-05,2017.4000244140625,1066.4000244140625,25.743000030517578
2023-05-08,2026.300048828125,1088.800048828125,25.63599967956543
2023-05-09,2036.199951171875,1117.0999755859375,25.697999954223633
2023-05-10,2030.5,1122.199951171875,25.461000442504883
2023-05-11,2014.699951171875,1108.0999755859375,24.2549991607666
2023-05-12,2014.5,1070.0999755859375,23.992000579833984
2023-05-15,2018.0,1077.800048828125,24.12700080871582
2023-05-16,1988.4000244140625,1070.0,23.73699951171875
2023-05-17,1980.699951171875,1085.699951171875,23.75200080871582
2023-05-18,1956.5,1061.300048828125,23.4950008392334
2023-05-19,1978.699951171875,1078.800048828125,23.920000076293945
2023-05-22,1974.800048828125,1080.4000244140625,23.71500015258789
2023-05-23,1972.4000244140625,1060.699951171875,23.474000930786133
2023-05-24,1962.800048828125,1032.5999755859375,23.114999771118164
2023-05-25,1943.0999755859375,1029.4000244140625,22.785999298095703
2023-05-26,1944.0999755859375,1031.199951171875,23.239999771118164
2023-05-29,1944.0999755859375,1031.199951171875,23.239999771118164
2023-05-30,1958.0,1030.0,23.125
2023-05-31,1963.9000244140625,1007.0999755859375,23.474000930786133
2023-06-01,1978.0,1018.2000122070312,23.875
2023-06-02,1952.4000244140625,1011.5999755859375,23.64299964904785
2023-06-05,1958.0,1044.5,23.534000396728516
2023-06-06,1965.5,1046.800048828125,23.573999404907227
2023-06-07,1942.699951171875,1032.699951171875,23.43899917602539
2023-06-08,1963.5999755859375,1022.0,24.263999938964844
2023-06-09,1962.199951171875,1020.9000244140625,24.333999633789062
2023-06-12,1955.300048828125,1003.4000244140625,23.985000610351562
2023-06-13,1944.5999755859375,990.0,23.756000518798828
2023-06-14,1955.300048828125,988.0999755859375,24.04400062561035
2023-06-15,1957.800048828125,1000.0,23.891000747680664
2023-06-16,1958.4000244140625,995.4000244140625,24.076000213623047
2023-06-19,1958.4000244140625,995.4000244140625,24.076000213623047
2023-06-20,1935.5,976.0999755859375,23.19300079345703
2023-06-21,1933.300048828125,957.0999755859375,22.77400016784668
2023-06-22,1912.699951171875,934.5999755859375,22.43600082397461
2023-06-23,1919.0999755859375,931.7999877929688,22.327999114990234
2023-06-26,1923.699951171875,936.7000122070312,22.80500030517578
2023-06-27,1914.0,936.5999755859375,22.93899917602539
2023-06-28,1912.300048828125,923.4000244140625,22.868000030517578
2023-06-29,1909.199951171875,897.7999877929688,22.590999603271484
2023-06-30,1921.0999755859375,904.5,22.809999465942383
2023-07-03,1921.699951171875,909.2999877929688,22.895999908447266
2023-07-04,1921.699951171875,909.2999877929688,22.895999908447266
2023-07-05,1919.5999755859375,918.0999755859375,23.19700050354004
2023-07-06,1908.699951171875,904.5,22.68600082397461
2023-07-07,1926.199951171875,910.0999755859375,23.091999053955078
2023-07-10,1925.0,929.2000122070312,23.150999069213867
2023-07-11,1931.300048828125,925.5999755859375,23.086000442504883
2023-07-12,1956.199951171875,948.9000244140625,24.118999481201172
2023-07-13,1959.199951171875,975.2999877929688,24.76799964904785
2023-07-14,1960.0999755859375,974.0,25.013999938964844
2023-07-17,1952.4000244140625,977.7999877929688,24.8439998626709
2023-07-18,1977.199951171875,985.2000122070312,25.083999633789062
2023-07-19,1977.5,975.4000244140625,25.2189998626709
2023-07-20,1968.300048828125,954.7000122070312,24.80500030517578
2023-07-21,1964.300048828125,963.0999755859375,24.697999954223633
2023-07-24,1960.300048828125,960.5,24.43600082397461
2023-07-25,1962.0999755859375,967.7000122070312,24.68000030517578
2023-07-26,1968.9000244140625,964.0,24.825000762939453
2023-07-27,1945.4000244140625,937.0,24.236000061035156
2023-07-28,1960.4000244140625,937.5999755859375,24.3700008392334
2023-07-31,1970.5,949.7000122070312,24.854000091552734
2023-08-01,1940.699951171875,931.4000244140625,24.20800018310547
2023-08-02,1937.4000244140625,921.2999877929688,23.753999710083008
2023-08-03,1932.0,912.7999877929688,23.586000442504883
2023-08-04,1939.5999755859375,919.4000244140625,23.617000579833984
2023-08-07,1933.5,921.5,23.142000198364258
2023-08-08,1924.0999755859375,897.9000244140625,22.716999053955078
2023-08-09,1915.4000244140625,886.2000122070312,22.649999618530273
2023-08-10,1914.4000244140625,908.2000122070312,22.746000289916992
2023-08-11,1912.9000244140625,907.9000244140625,22.673999786376953
2023-08-14,1910.5999755859375,900.0999755859375,22.643999099731445
2023-08-15,1902.5,885.9000244140625,22.594999313354492
2023-08-16,1896.0999755859375,885.2999877929688,22.479999542236328
2023-08-17,1884.0999755859375,889.5999755859375,22.670000076293945
2023-08-18,1886.0999755859375,909.2000122070312,22.69499969482422
2023-08-21,1893.300048828125,908.0,23.304000854492188
2023-08-22,1896.4000244140625,919.5,23.420000076293945
2023-08-23,1918.5,932.7000122070312,24.363000869750977
2023-08-24,1918.199951171875,939.0999755859375,24.211000442504883
2023-08-25,1911.0999755859375,944.2999877929688,24.219999313354492
2023-08-28,1917.9000244140625,968.2999877929688,24.238000869750977
2023-08-29,1936.5,982.2000122070312,24.777000427246094
2023-08-30,1944.300048828125,980.2000122070312,24.733999252319336
2023-08-31,1938.199951171875,971.2999877929688,24.472000122070312
2023-09-01,1939.800048828125,965.5999755859375,24.23200035095215
2023-09-04,1939.800048828125,965.5999755859375,24.23200035095215
2023-09-05,1926.199951171875,930.4000244140625,23.558000564575195
2023-09-06,1918.0999755859375,912.2000122070312,23.20599937438965
2023-09-07,1917.5,906.5,22.950000762939453
2023-09-08,1918.4000244140625,891.7000122070312,22.892000198364258
2023-09-11,1923.300048828125,899.2000122070312,23.10300064086914
2023-09-12,1911.300048828125,909.7000122070312,23.12700080871582
2023-09-13,1909.0999755859375,902.0999755859375,22.91200065612793
2023-09-14,1910.0,908.0,22.74799919128418
2023-09-15,1923.699951171875,926.4000244140625,23.125999450683594
2023-09-18,1931.5,938.2999877929688,23.23200035095215
2023-09-19,1932.0,948.4000244140625,23.194000244140625
2023-09-20,1945.5999755859375,942.2999877929688,23.57900047302246
2023-09-21,1919.199951171875,924.5999755859375,23.444000244140625
2023-09-22,1925.4000244140625,934.0999755859375,23.59600067138672
2023-09-25,1916.5999755859375,917.5,23.145000457763672
2023-09-26,1900.4000244140625,906.5,22.950000762939453
2023-09-27,1871.5999755859375,886.7999877929688,22.476999282836914
2023-09-28,1860.4000244140625,905.2999877929688,22.514999389648438
2023-09-29,1848.0999755859375,906.7999877929688,22.236000061035156
2023-10-02,1830.0,876.9000244140625,21.218000411987305
2023-10-03,1824.5999755859375,868.2999877929688,21.17799949645996
2023-10-04,1818.5,864.5,20.95599937438965
2023-10-05,1816.5999755859375,852.7999877929688,20.847999572753906
2023-10-06,1830.199951171875,871.7000122070312,21.540000915527344
2023-10-09,1849.5,879.2000122070312,21.740999221801758
2023-10-10,1861.0,880.5,21.775999069213867
2023-10-11,1872.800048828125,881.5999755859375,21.957000732421875
2023-10-12,1869.300048828125,867.0,21.79199981689453
2023-10-13,1927.4000244140625,875.5,22.726999282836914
2023-10-16,1921.0999755859375,890.4000244140625,22.610000610351562
2023-10-17,1922.699951171875,896.9000244140625,22.863000869750977
2023-10-18,1955.300048828125,884.5999755859375,22.944000244140625
2023-10-19,1968.4000244140625,889.2999877929688,22.886999130249023
2023-10-20,1982.5,896.7000122070312,23.35099983215332
2023-10-23,1976.300048828125,896.5999755859375,23.07200050354004
2023-10-24,1975.0,884.5999755859375,22.979999542236328
2023-10-25,1984.0999755859375,904.7999877929688,22.87700080871582
2023-10-26,1987.199951171875,900.0999755859375,22.78700065612793
2023-10-27,1988.5999755859375,897.2000122070312,22.770000457763672
2023-10-30,1996.199951171875,931.7999877929688,23.281999588012695
2023-10-31,1985.199951171875,936.5,22.840999603271484
2023-11-01,1978.800048828125,922.5999755859375,22.684999465942383
2023-11-02,1985.5999755859375,922.5,22.750999450683594
2023-11-03,1991.5,936.5999755859375,23.201000213623047
2023-11-06,1981.5999755859375,910.2000122070312,23.14900016784668
2023-11-07,1966.800048828125,891.5,22.507999420166016
2023-11-08,1951.5,865.4000244140625,22.64699935913086
2023-11-09,1964.199951171875,856.5999755859375,22.83099937438965
2023-11-10,1932.5999755859375,838.5999755859375,22.21500015258789
2023-11-13,1945.5,857.0,22.298999786376953
2023-11-14,1961.800048828125,886.2000122070312,23.07900047302246
2023-11-15,1960.0999755859375,895.2999877929688,23.485000610351562
2023-11-16,1983.9000244140625,897.0999755859375,23.892000198364258
2023-11-17,1981.5999755859375,894.7000122070312,23.80900001525879
2023-11-20,1977.699951171875,921.5,23.57900047302246
2023-11-21,1999.300048828125,940.0,23.843000411987305
2023-11-22,1991.4000244140625,924.5999755859375,23.672000885009766
2023-11-23,1991.4000244140625,924.5999755859375,23.672000885009766
2023-11-24,2002.199951171875,931.0999755859375,24.32900047302246
2023-11-27,2011.800048828125,917.0999755859375,24.672000885009766
2023-11-28,2039.699951171875,944.0999755859375,24.93000030517578
2023-11-29,2047.0999755859375,936.4000244140625,25.07200050354004
2023-11-30,2038.0999755859375,931.2000122070312,25.292999267578125
2023-12-01,2071.0,932.0,25.499000549316406
2023-12-04,2024.0999755859375,921.0999755859375,24.55500030517578
2023-12-05,2018.5,902.5999755859375,24.201000213623047
2023-12-06,2030.5,889.7000122070312,23.888999938964844
2023-12-07,2029.9000244140625,908.0999755859375,23.73200035095215
2023-12-08,1998.300048828125,916.2000122070312,22.97100067138672
2023-12-11,1978.0,912.0999755859375,22.773000717163086
2023-12-12,1977.800048828125,927.4000244140625,22.72800064086914
2023-12-13,1982.300048828125,918.5,22.638999938964844
2023-12-14,2030.199951171875,965.0999755859375,24.09600067138672
2023-12-15,2021.0999755859375,949.7999877929688,23.8700008392334
2023-12-18,2026.300048828125,951.5,23.83099937438965
2023-12-19,2038.4000244140625,963.0,24.040000915527344
2023-12-20,2034.5,971.2999877929688,24.347000122070312
2023-12-21,2039.0999755859375,967.5999755859375,24.30699920654297
2023-12-22,2057.10009765625,979.5,24.290000915527344
2023-12-25,2057.10009765625,979.5,24.290000915527344
2023-12-26,2058.199951171875,980.0999755859375,24.143999099731445
2023-12-27,2081.89990234375,1000.0999755859375,24.375
2023-12-28,2073.89990234375,1007.4000244140625,24.134000778198242
2023-12-29,2062.39990234375,995.0,23.85300064086914
2024-01-01,2062.39990234375,995.0,23.85300064086914
2024-01-02,2064.39990234375,985.5,23.732999801635742
2024-01-03,2034.199951171875,974.4000244140625,22.945999145507812
2024-01-04,2042.300048828125,953.9000244140625,22.98900032043457
2024-01-05,2042.4000244140625,959.2999877929688,23.121999740600586
2024-01-08,2026.5999755859375,946.7000122070312,23.1200008392334
2024-01-09,2026.4000244140625,931.0,22.90399932861328
2024-01-10,2021.699951171875,918.7999877929688,22.884000778198242
2024-01-11,2014.300048828125,909.0,22.53700065612793
2024-01-12,2046.699951171875,910.0999755859375,23.16200065612793
2024-01-15,2046.699951171875,910.0999755859375,23.16200065612793
2024-01-16,2026.0,895.0999755859375,22.933000564575195
2024-01-17,2002.5999755859375,882.7999877929688,22.516000747680664
2024-01-18,2018.5999755859375,903.2999877929688,22.66699981689453
2024-01-19,2026.5,897.2999877929688,22.570999145507812
2024-01-22,2019.800048828125,894.4000244140625,22.163000106811523
2024-01-23,2023.699951171875,896.2000122070312,22.333999633789062
2024-01-24,2013.9000244140625,905.5999755859375,22.7549991607666
2024-01-25,2016.9000244140625,887.4000244140625,22.808000564575195
2024-01-26,2016.800048828125,911.2999877929688,22.7549991607666
2024-01-29,2025.199951171875,928.5999755859375,23.13800048828125
2024-01-30,2031.5,923.2999877929688,23.10700035095215
2024-01-31,2048.39990234375,924.4000244140625,23.051000595092773
2024-02-01,2053.0,914.0,23.1299991607666
2024-02-02,2036.0999755859375,893.7999877929688,22.701000213623047
2024-02-05,2025.699951171875,895.9000244140625,22.334999084472656
2024-02-06,2034.5,903.2000122070312,22.39299964904785
2024-02-07,2035.199951171875,879.4000244140625,22.277999877929688
2024-02-08,2032.199951171875,886.5999755859375,22.565000534057617
2024-02-09,2023.300048828125,871.4000244140625,22.527999877929688
2024-02-12,2018.199951171875,891.0999755859375,22.708999633789062
2024-02-13,1992.9000244140625,872.7000122070312,22.09600067138672
2024-02-14,1990.300048828125,891.2000122070312,22.33099937438965
2024-02-15,2002.0999755859375,899.0999755859375,22.91200065612793
2024-02-16,2011.5,907.5999755859375,23.43899917602539
2024-02-19,2011.5,907.5999755859375,23.43899917602539
2024-02-20,2027.5,909.7000122070312,23.106000900268555
2024-02-21,2022.300048828125,885.0,22.85099983215332
